ID	Tweet	Affect Dimension	Intensity Class
2018-Es-04557	@gnomowl @Alfresarpo @LoroHomero Uno de los mas votados de AP...terrible como se equivoca el pueblo al q todavía le venden espejos..	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00158	@Muzskatolista Eso de "sin ofender" sobra en Twitter	sadness	0: no se infieren niveles de tristeza
2018-Es-03743	Por el único cantante que sentí tristeza cuando me enteré de su muerte fue Demis Roussos, un grande que falleció en un hospital de Egipto.	sadness	2: se infiere un grado moderado de tristeza
2018-Es-04573	Cabeza e' mango està perdido. La Humanidad en vilo porque su reserva intelectual està en peligro...	sadness	0: no se infieren niveles de tristeza
2018-Es-01639	Ya necesito vacaciones y a penas van los primeros parciales!!! 	sadness	0: no se infieren niveles de tristeza
2018-Es-01533	hay que cuidarse más 🙁	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03321	por esas cosas de la vida, ayer tristeza, hoy alegría	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00732	@AzulRosito Ya lose,pero es tan lindo,y encima negrito,voy a llorar 😢	sadness	2: se infiere un grado moderado de tristeza
2018-Es-05230	Ayer antes de irme me salió lo de la escoba y hoy cuando me levanto sigue todo igual. 	sadness	0: no se infieren niveles de tristeza
2018-Es-02363	@JudysLullaby Porque a mi 😣 cuando sera el dia que una de las expocomic inviten a judy a san luis 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06613	@ElNacionalWeb Después de que ha fregado a un montón de gente como miembro del Colectivo La Piedrita, va a salir con ese llanto. Cobarde.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02676	supongo que una se cansa de hacer daño y huye como una cobarde (te dejé de seguir bloqueándote y desbloqueándote, no entré en tu cuenta)	sadness	2: se infiere un grado moderado de tristeza
2018-Es-00680	@UrreliG Si es por eso qué tengo yo super depresión	sadness	3: se infiere un grado alto de tristeza
2018-Es-04290	@agujeado Pero no está. Se perdió :(	sadness	1: se infiere un bajo grado de tristeza
2018-Es-04236	Se ve que es hiper difícil preguntar en lugar de que te llueva el cabreo de la otra persona y encima llamarle amargado. xD	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02997	@LuchoCassinotti yo no pq me dijiste resentida y sabes q no lo soy	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05694	Esas personas que viven la #depresión y a oscuridad. No hay dinero que compre la salida, no la hay.	sadness	2: se infiere un grado moderado de tristeza
2018-Es-03771	Devuelvanme la vitalidad que tenía en selectivo 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03780	tengo comezón en la garganta que desesperación	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03670	La depresión hace que se mate gente que en su época con su música nos ayudó a superar nuestros momentos y crisis existenciales pubertas 😢	sadness	2: se infiere un grado moderado de tristeza
2018-Es-06485	Una de terror 🙏🙏🙏	sadness	0: no se infieren niveles de tristeza
2018-Es-05286	Jamás debi dejar ese lugar 🙁	sadness	2: se infiere un grado moderado de tristeza
2018-Es-06142	ewe estoy aburrido qui hago	sadness	0: no se infieren niveles de tristeza
2018-Es-06422	No estás deprimido, estás distraído  Distraído de la vida que te rodea🎶👌🏽	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03236	mi gasista de burzaco en el 2015 ponia 55 estufas hoy 3 ... ya esta, es la medida de un laburante- este sistema es deplorable	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02722	Dime si es verdad, me dijeron que estás cansado #SebastianVillalobos #PDCs #KCAMexico	sadness	0: no se infieren niveles de tristeza
2018-Es-04555	@shobjin Joda verdad que si me tienen aburrida con eso no se dan cuenta que todos son como hermanos, se pasan con esas cosas	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05433	Y de golpe son las 7 de la tarde 😱😩⛈ 	sadness	0: no se infieren niveles de tristeza
2018-Es-02403	@CaroThompson2 Las letras reflejaban la depresión que llevaba el loco	sadness	2: se infiere un grado moderado de tristeza
2018-Es-02404	Que noticia tan triste: murió  Chester Bennington, tremendo vocalista! #LinkinPark	sadness	3: se infiere un grado alto de tristeza
2018-Es-04046	@TheRealS0s @oxesescom por si las dudas mejor a estar pendientes 	sadness	0: no se infieren niveles de tristeza
2018-Es-00406	Odio irme a dormir sola 😢	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02201	@HyliaHale De lo que uno se pierde por no tener instagram 	sadness	0: no se infieren niveles de tristeza
2018-Es-03078	@Aguero1Nahuel Hirviendo estoy jajajajajaja	sadness	0: no se infieren niveles de tristeza
2018-Es-06568	Lo más incómodo andar resfriado y con los labios hechos perrrcha	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00296	Hace dos días no tenía ni idea de qué era Castlevania y hoy estoy enfadada porque solo hay 4 capítulos de mierda.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05950	Mi mejor amiga se caso, mis amig@s con sus pitos y sus conchas me dejan de lado y bueno yo acá con mi gato que le hago un mimo y se va 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03406	Y toda la NFC norte perdió hoy 🙁 #NFL	sadness	0: no se infieren niveles de tristeza
2018-Es-05855	—Tengo miedo. —¿De qué? —De que te canses de mí. —¿Tú te cansas de respirar? —No. —Pues es lo mismo.	sadness	2: se infiere un grado moderado de tristeza
2018-Es-03715	@la_iguanatv mariguanita, cuando te llegue la ley no te pongas a llorar como una marica. Se te nota la cara de pargo.	sadness	0: no se infieren niveles de tristeza
2018-Es-03842	¡EN CHILE!  pena de muerte. a quiénes matan. ¿Porqué?  ¡MATAR! A UN ¡INOCENTE!	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01895	@Supervivientes Un vago redomado que al principio hacia gracia, perdió kilos y perdió gracia, las dos cosas, al final es un resentido pelota	sadness	0: no se infieren niveles de tristeza
2018-Es-00756	Estoy ante una terrible tesitura: Me muero de sueño pero Dalas ha subido un video y quiero enterarme del chisme. Espero a mañana o no? 😂	sadness	0: no se infieren niveles de tristeza
2018-Es-01837	Cómo le saltan los prejuicios de clase al progre cuando ve colas de gente por un descuento. Ay que  espanto gordooo.	sadness	0: no se infieren niveles de tristeza
2018-Es-01519	Y yo pensé q una estrella fugaz era una estrella muy bonita q tenía miedo de brillar, y huir lo más lejos posible. Un poco como tú, como yo.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02555	@YixingHeartbeat loko pero q papel lamentable esta haciendo esa mira que burlarse de eso	sadness	2: se infiere un grado moderado de tristeza
2018-Es-00189	@Vale_oliv Si eso es lo lamentable que es tarde para ayudarlos y terminan así 😢	sadness	2: se infiere un grado moderado de tristeza
2018-Es-05080	#FanArmyFaceOff #Army @BTS_twt  Se me amortiguaron los brazos de tener el telefono agarrado retwtteando todo el dia XD pero vale la pena >:v	sadness	0: no se infieren niveles de tristeza
2018-Es-06564	Hoy comi como 🐷 y ya me dio hambre otra vez 	sadness	0: no se infieren niveles de tristeza
2018-Es-00998	no soporto ver que maltraten a un animal o que lo maten para comerlo pero lamentablemente la carne es TAN rica	sadness	0: no se infieren niveles de tristeza
2018-Es-01868	#triste por culpa do @prodveiga #triste	sadness	2: se infiere un grado moderado de tristeza
2018-Es-05740	No es por ser pesimista, pero algo en mi me dice que esto ya valió verga	sadness	2: se infiere un grado moderado de tristeza
2018-Es-00017	ALIVIANATE CON LIVIA cuantas veces te dije llorando no juegues conmigo ni me eches mentiras	sadness	3: se infiere un grado alto de tristeza
2018-Es-05742	@pollitou_ @SoyGerardCortez Culpas a la víctima de un abuso de confianza grave.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02537	Twitter es como un salón de clases donde estamos los desmadrosos, los persinados, los trolls, etc. Es puro mame no se lo tomen en serio.	sadness	0: no se infieren niveles de tristeza
2018-Es-05366	#DanielSamperQEPD es una noticia lamentable  #SantosColombiaNoTeCree  #TodoEsCulpaDeLasFarrr	sadness	2: se infiere un grado moderado de tristeza
2018-Es-03044	Yo indignada en 2017 por series de 2007, la película. Ah no, que seguro que la quitarían también.	sadness	0: no se infieren niveles de tristeza
2018-Es-00701	Fui hecha mierda a la cancha pero que manera de disfrutarrrrr, terrible partido	sadness	0: no se infieren niveles de tristeza
2018-Es-04821	No me había dado cuenta que tengo dos semanas sobrio 😱 hoy mismo me alejo de esa infeliz vida	sadness	1: se infiere un bajo grado de tristeza
2018-Es-04996	Y pesar de todo el es la única persona por la que me arriesgaría una vez más a amar.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01584	@DaniiiLoyola es horrible 😢 q onda vos tanto tiempo	sadness	1: se infiere un bajo grado de tristeza
2018-Es-04331	Che no hablando en serio, la joda se cancela. pd: tuccio chupapija	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03645	Ya dormí 	sadness	0: no se infieren niveles de tristeza
2018-Es-05953	@selene_pauluna Espero valga la pena!!!! 😅 😅	sadness	0: no se infieren niveles de tristeza
2018-Es-03145	Esta madrugada se me esta haciendo eterna 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01300	Me quede dormida estudiando y me desperté a las 3:20 AM.  Adivinen quien tiene la perra al lado? Un miedo 	sadness	0: no se infieren niveles de tristeza
2018-Es-04272	Una noche ahogada en llanto, me juré a mi misma que no volvería a dejar que me tratarán como si no valiera nada.	sadness	3: se infiere un grado alto de tristeza
2018-Es-02261	@AmorAlArte_ No nada, ya habíamos quedado en algo y usted ya perdió JAJAJAJAJAAJAJAJAJAJA	sadness	0: no se infieren niveles de tristeza
2018-Es-01992	Locooo estoy re preocupada 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03065	Hasta ahora me desocupo 	sadness	0: no se infieren niveles de tristeza
2018-Es-06658	Eres azúcar amargo , delirio y pecado✨	sadness	0: no se infieren niveles de tristeza
2018-Es-06297	@rafael_lombardo Valió la pena!!!	sadness	0: no se infieren niveles de tristeza
2018-Es-03363	@Darkphan Pues ya ves!!  	sadness	0: no se infieren niveles de tristeza
2018-Es-01557	Queramos o no vivimos en una sociedad cobarde, que cuando la ves te sonríen pero al darles la espalda te apuñalan.	sadness	2: se infiere un grado moderado de tristeza
2018-Es-02334	cansada de la gente	sadness	2: se infiere un grado moderado de tristeza
2018-Es-00496	@esposlittle Eeeeepa, gracias! Tu cuenta parece tremenda	sadness	0: no se infieren niveles de tristeza
2018-Es-06798	compartir algo diverido en facebook me hace sentir culpa, sigue siendo normal? 🙁	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01418	Mi huerta necesita agua con desesperación y yo me duermo.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05622	@KloudZNiper Cosas que pasan. Estoy cansado de muchas historias a raiz del pelo. Pero mira el lado positivo, por fin te sigo.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-04407	No sabía que estabas tan desesperada, chére.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03472	Mientras puedas mirar al cielo sin temor, sabrás que eres puro por dentro, y que, pase lo que pase, volverás a ser feliz.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05370	Ella se ve fria, pero no lo es, en realidad es muy dulce y tierna, solo tiene miedo a que la lastimen	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01721	Cansada de fracasar😂	sadness	3: se infiere un grado alto de tristeza
2018-Es-06884	@KeikoFujimori El pueblo esta cansado de corrupcion	sadness	0: no se infieren niveles de tristeza
2018-Es-02127	Me comi una palabra por estar enojada jaja	sadness	0: no se infieren niveles de tristeza
2018-Es-05274	No qiero ser aprensiva pero ... si se perdió mi saco favorito del mundo .. si me voy a emputar y a sentir muy decepcionada d mi misma 😩	sadness	2: se infiere un grado moderado de tristeza
2018-Es-04458	Esta alarma está establecida para dentro de 4 hs y 11 min, estoy llorando	sadness	3: se infiere un grado alto de tristeza
2018-Es-02651	No quiero clases 🙁	sadness	0: no se infieren niveles de tristeza
2018-Es-05494	"@intratablestv: @MicheliPablo No infeliz, 4 o 5 votos vas a tener descerebrado!"	sadness	0: no se infieren niveles de tristeza
2018-Es-01768	@williangordox Que pena...	sadness	1: se infiere un bajo grado de tristeza
2018-Es-04687	@DebRyanShow #Rayito esperar ansioso	sadness	0: no se infieren niveles de tristeza
2018-Es-03930	Será una noche de esas donde la mente no me dejara dormir 😟	sadness	3: se infiere un grado alto de tristeza
2018-Es-05961	@florenciagerez_ Jajajajajaj tomatela cara rota esa sos vos 	sadness	0: no se infieren niveles de tristeza
2018-Es-01171	Un euro? Se perdió el respeto.	sadness	0: no se infieren niveles de tristeza
2018-Es-05220	Tal vez Abraham tiene razón y debo hacerlo, pero soy muy cobarde esa es la verdad.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00009	Soy demasiado ansiosa🤦‍♀️	sadness	2: se infiere un grado moderado de tristeza
2018-Es-02687	@Sr_Carlitos_ Tu me llevaste al lado oscuro 😏	sadness	0: no se infieren niveles de tristeza
2018-Es-06444	Un vacío amargo, es lo que siento.	sadness	3: se infiere un grado alto de tristeza
2018-Es-00575	La verdad que terrible noche, la pase genial con mis frazadas, la almohada y la cama	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02077	La depresión te consume ue	sadness	3: se infiere un grado alto de tristeza
2018-Es-05709	Tendria que estar cansada pero tengo una pilaaaaa a milll	sadness	0: no se infieren niveles de tristeza
2018-Es-00530	@FuriaRojaTV Torres es muy terco perdió en el estadio donde le gritan alos dt burro	sadness	0: no se infieren niveles de tristeza
2018-Es-03101	@omarfdosk8 @CaracolTV @DesafioCaracol Andrea fea mala aburrida gafa odiosa estupida sisañera chismosa etc etc etc	sadness	0: no se infieren niveles de tristeza
2018-Es-05835	@sofivp29 Que horror 😐🙊	sadness	0: no se infieren niveles de tristeza
2018-Es-04017	@MirreyNoble Tus frases son bien tontas pero bien ciertas. Estoy llorando.	sadness	3: se infiere un grado alto de tristeza
2018-Es-01578	Ganó morado oscuro, ahora:	sadness	0: no se infieren niveles de tristeza
2018-Es-06317	Qué amargo sabor a despedida todos los momentos musicales del #DesayunoDeLas10 de esta semana. @carlespena @antoniofraguas @HoyPorHoy	sadness	1: se infiere un bajo grado de tristeza
2018-Es-04175	#BonusPop No puedo creer la partida de Chester Bennington, vocalista de Linkin Park. Fuiste una luz que iluminó este mundo tan oscuro😭	sadness	2: se infiere un grado moderado de tristeza
2018-Es-05050	@salvaoret pues ya, cargar con un disgusto sin garantizar solucionarlo para la siguiente... :(	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06393	@som0scasualidad tú y to nacimos el mismo día y nos ha salido lo mismo......... 	sadness	0: no se infieren niveles de tristeza
2018-Es-00950	🎵No me folles con tus barbas🎵 que las tienes pringadicaaaaas 🎵y si lo haces, por venganza🎵 yo te pego mis ladillaaaaas🎵🎵 #SilvesJotero	sadness	0: no se infieren niveles de tristeza
2018-Es-05223	No es verdad lo q me esta pasando... q he madrugado para una hora de clase solo... yo me mato 	sadness	2: se infiere un grado moderado de tristeza
2018-Es-06609	Hay momentos que el cansancio emocional es tan grande...	sadness	3: se infiere un grado alto de tristeza
2018-Es-06836	Se acabo la joda 😭	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02326	Que triste admitirlo pero  "TE AMO INTERNET	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01116	Me sale re piola hacer enojar a Eve,pero despues para sacarle el enojo te la debo.😂💞	sadness	0: no se infieren niveles de tristeza
2018-Es-00739	@Patriciomonero Jajajaja, te faltó poner o todos son iguales... porque es difícil decidir, yo digo q está entre #peña y #Fox	sadness	0: no se infieren niveles de tristeza
2018-Es-01211	me iba a quejar de cansancio y mis 'tragedias' pero las comparé con las reales y se me pasa.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01703	@nirvanaxdictx Porque aya arriba Se estan mandando terrible concierto!!!! 😢😢	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01548	La canción de oye mujer es la osa más desagradable y corriente que puede existir ugh! No la tolero ...	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02680	Quiero abrazar. Quiero querer. Me hace falta el cariño de mi gente. 🙁	sadness	2: se infiere un grado moderado de tristeza
2018-Es-04860	Quiero tener ya el uniforme de egresados 😥	sadness	0: no se infieren niveles de tristeza
2018-Es-01498	@DanielPonne: grave y brutal represión  sufre en estos momentos la comunidad de San Jacinto y Mara Norte de Maracaibo	sadness	2: se infiere un grado moderado de tristeza
2018-Es-00238	the boy in the striped pajamas siempre me hara llorar	sadness	2: se infiere un grado moderado de tristeza
2018-Es-02464	Estoy llorando culpa de la alergia, quiero y a la vez no ir al médico	sadness	2: se infiere un grado moderado de tristeza
2018-Es-04464	Donde tas mi @PulgarinMaite ....toy 3 veces desanimado...un saludito tuyo me reconfortara!!!!	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02940	Para mí Colombia es patria, amor. Un país que siempre sale adelante, A pesar de mucha corrupción. 20 de julio GRACIAS COLOMBIA...	sadness	0: no se infieren niveles de tristeza
2018-Es-05947	No confundas la velocidad de mi amabilidad y cortesía, con el atropello de tu imaginación	sadness	0: no se infieren niveles de tristeza
2018-Es-01704	@Lucas_Castel me vas a hacer llorar lucas	sadness	2: se infiere un grado moderado de tristeza
2018-Es-01597	@armijo_victor JAJAJAJAJAJAJAJAJAJ Chtm, me refería a depresión wey ☹️	sadness	0: no se infieren niveles de tristeza
2018-Es-05583	Estoy demasiado llorona hoy 😭.	sadness	2: se infiere un grado moderado de tristeza
2018-Es-02340	@Alealex78 @MVivasf @moniquelatil @Elenitavip JAJAJAJAJAJAJA TIENE OJOS DE BORRACHA LLORONA.!!!	sadness	0: no se infieren niveles de tristeza
2018-Es-06221	"pegarle a una nena es de cobarde" mi primo de 7 años♥️	sadness	0: no se infieren niveles de tristeza
2018-Es-04554	@Norwichtty Buenas, señorita. Algo aburrida, usted?	sadness	0: no se infieren niveles de tristeza
2018-Es-06078	@pagina12 Entiendo la preocupación familiar pero deberían ser más cuidadosos porque mucha gente se moviliza tras estos pedidos	sadness	0: no se infieren niveles de tristeza
2018-Es-00821	la depresión es una enfermedad tan mortal como silenciosa, si no pides ayuda literalmente tu vida se puede ir por el caño	sadness	3: se infiere un grado alto de tristeza
2018-Es-01990	@SergioNovelli @hcapriles @ElNacionalWeb Condecorado, abandonado y preso MUY PRONTO	sadness	0: no se infieren niveles de tristeza
2018-Es-05352	@mjriverar_ @ElSantinoBoy Majo, me destruíste con este gif..no sabes cuánto odio a este payaso 😭	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02451	@Julio_Camejo @multimediostv @LisVega Sr. Julio camejo ke no le influya chavana se ve ke los kiere intimidar.	sadness	0: no se infieren niveles de tristeza
2018-Es-02402	Amo mi trabajo pero mi cansancio es otro nivel 😪	sadness	0: no se infieren niveles de tristeza
2018-Es-01908	Si tomó su vida por su decisión o por un juicio impedido por una trastorno depresivo mayor, es asunto de él. Mientras no sepan, no juzguen.	sadness	2: se infiere un grado moderado de tristeza
2018-Es-06489	Es la primera vez que me pongo de nerviosa así jajj	sadness	0: no se infieren niveles de tristeza
2018-Es-02149	@softestangcl No me enojo, es una expresión :( me refería a molestarlo un poco. Gerardito jajaj qué lindos podo(?	sadness	0: no se infieren niveles de tristeza
2018-Es-05037	Hoy ceno café, amargo y solitario café.	sadness	2: se infiere un grado moderado de tristeza
2018-Es-01922	Les juro que mi desesperación es demasiada, a cada oxxo o 7-eleven que voy las busco, cada tienda... 😫😭😭💔	sadness	2: se infiere un grado moderado de tristeza
2018-Es-06865	Taiga se enojo.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00368	@gamarro10 @ExtraGuatemala Fíjate que son 5 por todos, es lamentable; casi toda la comunidad vive de esa manera.	sadness	2: se infiere un grado moderado de tristeza
2018-Es-06929	Me acabo de enterar que se murió el cantante de Linkin Park. No lo puedo creer. Que tristeza u.u	sadness	3: se infiere un grado alto de tristeza
2018-Es-04142	Hablar de mi curso me da rabia y mucha tristeza al mismo tiempo	sadness	2: se infiere un grado moderado de tristeza
2018-Es-01394	Mi mamá me puso a cocinar con la Olla de presión, es normal que le tenga pánico a ese artefacto de cocina ?? 	sadness	0: no se infieren niveles de tristeza
2018-Es-02776	@edufeiok ESE PHOTOSHOP AMERITA UNA DENUNCIA ! TE ESTÁ CALIFICANDO DE NAZI Y ESO ES UNA INJURIA GRAVE!	sadness	0: no se infieren niveles de tristeza
2018-Es-03964	@AmericadeCali vamos con toda equipo. Saludos desde Villavicencio. #mechita. Se perdió una ballata mas no la guerra	sadness	0: no se infieren niveles de tristeza
2018-Es-01660	Iría a molestar a mi amiga Laura porque estoy tan aburrida. Pero esta re frío.	sadness	0: no se infieren niveles de tristeza
2018-Es-06882	Me da miedo encontrar a alguien con quien me encariñe mucho y que después se vaya. 🙇🏻‍♀️	sadness	2: se infiere un grado moderado de tristeza
2018-Es-02230	Dizque a poner la alarma en el calendario xd	sadness	0: no se infieren niveles de tristeza
2018-Es-06088	Estamos todos de acuerdo cuando digo que hoy fue el día del amigo más deprimente que viví? 🙄🙄	sadness	3: se infiere un grado alto de tristeza
2018-Es-01666	@NivoXZ AMARGADA, EN SERIO 🤣🤣🤣🤣😂	sadness	0: no se infieren niveles de tristeza
2018-Es-05293	Digamos que soy una mezcla entre un carácter de mierda, y una dulzura terrible.	sadness	0: no se infieren niveles de tristeza
2018-Es-02386	@sanitas_atiende estoy muy disgustada por la gestión en mi póliza y me van pasando de un lado a otro. Decepcion Es la palabra	sadness	2: se infiere un grado moderado de tristeza
2018-Es-04497	Quiero un perrito!!!.. Osea tengo 3, pero son de mi hermana y mi papá.. quiero uno que sea mio de mi! 	sadness	0: no se infieren niveles de tristeza
2018-Es-05862	Depresión rima con Bennington, coincidencia? No lo creo.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03379	@marcoporchile @sebastianpinera El viejo truco de mentir, mentir...millones? El primo es dueño? Tan desesperado Marquitos ??	sadness	0: no se infieren niveles de tristeza
2018-Es-03876	@SonyMusicLatin @PrinceRoyce @FarrukoOfficial Yeeah, Congrats baby! 😱🎉🎉🙌🙌 La espera del video valió la pena! Hiciste un excelente trabajo! 😍	sadness	0: no se infieren niveles de tristeza
2018-Es-04348	cainemaribel21 Que Nadie Olvide el nombre y el rostro de la Violencia y Terrorismo. #VotosSIBalasNO	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06191	Que me perdone mica pero yo lo voy a leer 	sadness	0: no se infieren niveles de tristeza
2018-Es-02752	Que cansado estoy de las comidas típicas😳	sadness	0: no se infieren niveles de tristeza
2018-Es-06934	MUY LAMENTABLE EL RELATIVISMO MORAL DE NUESTRA SOCIEDAD RESPECTO A LA VIDA. HOY SON LOS NONATOS, MAÑANA LOS ANCIANOS ...MAL, MUY MALA SEÑAL!	sadness	3: se infiere un grado alto de tristeza
2018-Es-05614	No sé qué me voy a poner el dda y eso me tiene demasiado nerviosa	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00865	@frataslafraok Maaal, lo vi la semana pasada, saben mas de mi vida q yo misma!! 	sadness	0: no se infieren niveles de tristeza
2018-Es-04856	@JoJoFactsDubs Me dio más tristeza la muerte de D I O	sadness	3: se infiere un grado alto de tristeza
2018-Es-01267	HOLAA, TE VI CAMINANDO EN LO OSCURO SOLA, EN ESTE JUEGO TU TIENES LA BOLA, QUIERO COMERTE COMPLETITA SOLAA, QUIERO COMERTE COMPLETITA SOLAAA	sadness	0: no se infieren niveles de tristeza
2018-Es-01738	Qué tristeza mujer, pero ya lo esperaba de su parte.	sadness	3: se infiere un grado alto de tristeza
2018-Es-05934	Al ritmo que voy me estoy convirtiendo en una mala persona: resentida y pesimista.	sadness	2: se infiere un grado moderado de tristeza
2018-Es-03287	@albanagrigo Jajajajajajajajajajajaja fue lo mas y mas cuando perdió el arito jajjaajja	sadness	0: no se infieren niveles de tristeza
2018-Es-00208	Para llevar a los bebes de un lugar a otro debemos cantarles canciones...  Quiero cantarles Gunaa' nibiina (La llorona, en Zapoteco)	sadness	0: no se infieren niveles de tristeza
2018-Es-02497	@DebRyanShow #Rayito tengo ansiedad	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00482	Este año estamos + alejadas pero sabes q seguís contando conmigo p todo, a pesar de todo lo q pasa quiero q sepas q t quiero y valoro 1000	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06499	#SiMeMatan por decir lo que pienso, por ser sensible a al dolor humano, por luchar por mis ideales, por críticas al mal gobierno y #Enojada	sadness	3: se infiere un grado alto de tristeza
2018-Es-04302	está ansiosa para a premiére de dunkirk? #askdirectioner	sadness	0: no se infieren niveles de tristeza
2018-Es-01320	Oye @PcSegob hay momentos, de la nada, que mi corazoncito late rápid, no puedo respirar y siento que todo vibra 😭 Qué se hace? #mexico	sadness	2: se infiere un grado moderado de tristeza
2018-Es-02593	Anoche me enamore de un pibe por sus ojos, pero lo vi una sola ves estoy llorando VUELVE QUE SIN TI LA VIDA SE ME VAAAAAA OOOO VUELVEEE	sadness	0: no se infieren niveles de tristeza
2018-Es-01546	No es de resentimiento madre pero hubiese preferido que me pusieses en el polivalente	sadness	2: se infiere un grado moderado de tristeza
2018-Es-01657	@julisologaistoa Vos que vas a saber si sos una amargada que no quiere que la llame 😢	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00897	4 niños escapan del sename 2 presos x robo balón gas y drogados no querrían suicidarse? niño grave cae desde 15 mts y nadie se presenta trib	sadness	2: se infiere un grado moderado de tristeza
2018-Es-06664	Paula Chavez debe ser hermosa hasta en la oscuridad	sadness	0: no se infieren niveles de tristeza
2018-Es-03802	Hay tanta timidez en mi cuando se trata de ti.	sadness	0: no se infieren niveles de tristeza
2018-Es-03289	@EquipoCFK No hacía falta tomarlo tan en serio al grandote pavo	sadness	0: no se infieren niveles de tristeza
2018-Es-01389	@DuvDaz Mucha amargura, bye	sadness	2: se infiere un grado moderado de tristeza
2018-Es-04116	@DanyArguello3 Cama y tele 😥	sadness	0: no se infieren niveles de tristeza
2018-Es-02368	si no me sigues pa q cotilleasssssss q pesadez	sadness	0: no se infieren niveles de tristeza
2018-Es-02266	Mayco y yo organizando algo? Nc como ira a salir eso😂😂😂😂	sadness	0: no se infieren niveles de tristeza
2018-Es-00577	Ha saltado supersubmarina en el aleatorio y ya estoy llorando xd	sadness	2: se infiere un grado moderado de tristeza
2018-Es-02527	No quiero morirme sin ir a un concierto de Luis Miguel antes 😭	sadness	2: se infiere un grado moderado de tristeza
2018-Es-03804	Estaba viendo una peli de terror y así de la nada, a mitad de la peli  comienzan a coger dos minas ahre de que me perdí dije	sadness	0: no se infieren niveles de tristeza
2018-Es-03003	@mauqxeen 300€ environ 	sadness	0: no se infieren niveles de tristeza
2018-Es-01667	No estaba ofendido? ;)	sadness	0: no se infieren niveles de tristeza
2018-Es-03582	@lilycaulfield curioso, precisamente ese recurso es invisible durante un episodio depresivo mayor	sadness	2: se infiere un grado moderado de tristeza
2018-Es-03033	@alvarodriguezg Es que hay algunos que se toman en serio a @13tv_es, y con ver Martín villa se han venido arriba. 😂😂😂😂	sadness	0: no se infieren niveles de tristeza
2018-Es-06018	Ojala nunca se den cuenta 😫 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00715	Seguro se le apago el celular 	sadness	0: no se infieren niveles de tristeza
2018-Es-03791	Quede de cara cuando apareció donald glover en spiderman ,tremenda felicidad me dio	sadness	0: no se infieren niveles de tristeza
2018-Es-02153	O mi verano cambia radical o se convertirá en el verano mas aburrido de la historia	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05360	Acá (Merlo) hay un almacén que atiende de 18 a 01... En epokas de oscurantismo K eran 20 m de cola a esta hora, hoy juegan al solitario.	sadness	0: no se infieren niveles de tristeza
2018-Es-05431	@xbxbygirl_x A-ah... —se sentía intimidado solo con verla fruncir el ceño, se agarró un hombro y desvió la mirada— Pedirte perdón...	sadness	1: se infiere un bajo grado de tristeza
