ID	Tweet	Affect Dimension	Intensity Class
2018-Es-05727	Preguntame si vamos a ir con toda la furia este sab	anger	2: se infiere un grado moderado de enojo
2018-Es-02497	@DebRyanShow #Rayito tengo ansiedad	anger	0: no se infieren niveles de enojo
2018-Es-02346	qué depresión ver todos los vídeos de las chicas que abrazaron hoy a los chicos, YO QUIERO	anger	0: no se infieren niveles de enojo
2018-Es-00385	MI HERMANA SE ACABA DE LEVANTAR Y HA EMPEZADO A HABLAR PERO NO HA DICHO NADA EN ESPAÑOL Y ESTABA DORMIDA 	anger	0: no se infieren niveles de enojo
2018-Es-01203	Tremendo estalcaso con mg incluido jaja	anger	0: no se infieren niveles de enojo
2018-Es-01421	Andy aprende a tapar que estabas mas nervioso que cuando tenias la calcomania XDDDDD	anger	0: no se infieren niveles de enojo
2018-Es-06779	Me acaban de "insultar" diciéndome Maluma y pos na'a que ver	anger	1: se infiere un bajo grado de enojo
2018-Es-06560	@josedli24 Que horror q dientes tan amarillos y q cara tan fea además yo soy más bella q vos	anger	1: se infiere un bajo grado de enojo
2018-Es-00998	no soporto ver que maltraten a un animal o que lo maten para comerlo pero lamentablemente la carne es TAN rica	anger	1: se infiere un bajo grado de enojo
2018-Es-05679	Es fácil para los cobardes esconder la cara en una cuenta fantasma para ofender. Pero es entendible, la envidia les corroe. #QueTristeVida	anger	2: se infiere un grado moderado de enojo
2018-Es-02159	@LasMayores Pues falta Osuna o que ser mexicano no cuenta como latino? ⚾😡😉	anger	1: se infiere un bajo grado de enojo
2018-Es-00604	Me pusieron el primer parcial el 29 d agosto.. De psicologia.. sos joda loco.. Era en septiembre.. Por q lo cambian 😠😠	anger	1: se infiere un bajo grado de enojo
2018-Es-02348	El que esta segurisimo que el mercado ira hacia tal o tal dirección ya perdio. #Bitcoin	anger	0: no se infieren niveles de enojo
2018-Es-05593	@Viejastirpe Además no necesita haber pelea de por medio.	anger	0: no se infieren niveles de enojo
2018-Es-05370	Ella se ve fria, pero no lo es, en realidad es muy dulce y tierna, solo tiene miedo a que la lastimen	anger	0: no se infieren niveles de enojo
2018-Es-01755	Adivinen quien tiene médico el lunes que viene y tiene miedo porque la van a pesar 😣	anger	1: se infiere un bajo grado de enojo
2018-Es-06082	Me gusta porque son mi segunda opción en todo momento que yo me enojo jajajaja	anger	0: no se infieren niveles de enojo
2018-Es-00380	@germxnthief < espalda del rubio, la cuál probablemente estaría marcada, pero ni con eso logró sofocarlo pues un gruñido salió de sus >	anger	0: no se infieren niveles de enojo
2018-Es-02029	El #asesinato de  #MiguelAngelBlanco lo recuerdo como su fuera hoy:  #Esperanza #decepción #rabia #pena  #TeniaQueDecirlo	anger	2: se infiere un grado moderado de enojo
2018-Es-06481	Hoy pase bañándome sin mentir como hora y media y en serio que me siento más blanca no jodas haha	anger	0: no se infieren niveles de enojo
2018-Es-03402	@Infociudad24 PERO PORQUE NO PUBLICAN QUIEN LO ATROPELLO????	anger	2: se infiere un grado moderado de enojo
2018-Es-04409	Si iaso por tu lado y no te saludo nq  o tomes como enojo que los amores q e se quieren se saludan con los ojos.	anger	0: no se infieren niveles de enojo
2018-Es-03960	@Juls555 @donfelixSPM He visto hombres llorar con desesperación y angustia ante una pequeña y fina agujita de jeringa.	anger	0: no se infieren niveles de enojo
2018-Es-06899	@LivSyk Exacto. Te cuento por la tarde que ahorita estoy leyendo algo jajaja y no puedo concentrar mi enojo de la separación bien.	anger	1: se infiere un bajo grado de enojo
2018-Es-05445	tengo un sueño cb y Edwin sigue hirviendo huevo	anger	0: no se infieren niveles de enojo
2018-Es-02855	@Lukaxio01 Soy de la comunidad de comunidades ofendidas, y me siento terriblemente ofendido con este comentario	anger	2: se infiere un grado moderado de enojo
2018-Es-04206	Ya se me pasó la pena	anger	0: no se infieren niveles de enojo
2018-Es-03224	Meeentime que me gusta. 	anger	0: no se infieren niveles de enojo
2018-Es-01812	El PERÚ está cansado de tanta Podredumbre Porquería y Kagadas del PresidenteDeLUJO!  No acierta una! Se dispara a los pies! NO AMA AL PERÚ!	anger	3: se infiere un grado alto de enojo
2018-Es-03383	Tomando birras porque por un tiempo muy largo no voy a poder #Tristeza 😖🍺	anger	0: no se infieren niveles de enojo
2018-Es-04852	Defensa de #OllantaHumala dijo que fiscal señala "las niñas generan peligro". Parece que no se entero de los millóncitos de esas niñas.	anger	1: se infiere un bajo grado de enojo
2018-Es-03554	@clarymaffeis boluda en serio no sabias es como la primer cosa de la q te enterás cuando entras a la secundaria	anger	1: se infiere un bajo grado de enojo
2018-Es-03472	Mientras puedas mirar al cielo sin temor, sabrás que eres puro por dentro, y que, pase lo que pase, volverás a ser feliz.	anger	0: no se infieren niveles de enojo
2018-Es-03312	Como q mi hermano cumplió 16 y parece de 20 	anger	0: no se infieren niveles de enojo
2018-Es-01659	@cristobalsoria Perdona @MarkElExperto ¿puedes confirmarme que está 100% rabioso?	anger	1: se infiere un bajo grado de enojo
2018-Es-06567	#NowPlaying No me importa [cBH] - Thony y su Orq. Peligro	anger	0: no se infieren niveles de enojo
2018-Es-00985	Clase cansancio 😪😪	anger	0: no se infieren niveles de enojo
2018-Es-03468	@kasoamp Qué horror este engendro. Repulsivo.	anger	3: se infiere un grado alto de enojo
2018-Es-01014	La mejor venganza es ser diferente a quien causó el daño.-Marco Aurelio.	anger	0: no se infieren niveles de enojo
2018-Es-01820	@dannabmontoya Jajajaja pues es que me enojo lo que me dijiste, sólo me hablas por el(:	anger	2: se infiere un grado moderado de enojo
2018-Es-00716	La puta madre que susto me pegué jajajajaja	anger	1: se infiere un bajo grado de enojo
2018-Es-06070	HIJO DE TU REPUTOSIMA BOMBA PERRA ESTUPIDA BABOSA MADRE😡😡😡😡😡😡😡sin ofender a su mama no la conozco es solamente una expresión de odio así el	anger	3: se infiere un grado alto de enojo
2018-Es-03586	Thian no me suelta y quiero ir a fumar un cigarro 	anger	1: se infiere un bajo grado de enojo
2018-Es-00711	@XCatalunya I Andalucia...? x corrupció implacable?	anger	1: se infiere un bajo grado de enojo
2018-Es-01313	Quemada es poco😤	anger	2: se infiere un grado moderado de enojo
2018-Es-04199	@EspiralCanal11 que tema, esta muy bueno y casi no se toca entre nosotros los hombres por temor a ser criticado	anger	0: no se infieren niveles de enojo
2018-Es-03588	@infiredannie ... Ofensa directa es una ofensa en la que intento hacer daño, si discrepas de mi pensamiento lo dices y punto	anger	1: se infiere un bajo grado de enojo
2018-Es-03600	Pensé que se me habría pasado el disgusto pero no	anger	1: se infiere un bajo grado de enojo
2018-Es-03353	tenía re abandonado twitter literal😂😂	anger	0: no se infieren niveles de enojo
2018-Es-01441	Pero a mi quien mierda me manda a elegir esta carrera de mierda... lease entre lineas (amo mi carrera y por eso me enojo) #Relatosalvaje	anger	2: se infiere un grado moderado de enojo
2018-Es-06689	Siempre que estoy enojada no puedo dormir en paz. 🙍🏽	anger	1: se infiere un bajo grado de enojo
2018-Es-03112	@YoSoyAlii @Cristian20166 @cachoo01 @DjMaRiiO_90 @MIAREsproject Es que no me gusta faltar pero es que me pone muy nervioso:(	anger	1: se infiere un bajo grado de enojo
2018-Es-05187	Tengo miedo de hacer matrícula	anger	0: no se infieren niveles de enojo
2018-Es-04404	Esa pelea del 26 de Agosto se presta demasiado!!	anger	0: no se infieren niveles de enojo
2018-Es-04324	Me acaban de traer unos papeles al despacho impresos en impresora de aguja.  Parece que haya gente peleada con el Siglo XXI.	anger	0: no se infieren niveles de enojo
2018-Es-05929	Hoy me sentí como mi ídolo, si como Julio César Chavez Jr. En su pelea con el Canelo.	anger	0: no se infieren niveles de enojo
2018-Es-03737	Sufro de insomnio provocado por la estupida guardia	anger	1: se infiere un bajo grado de enojo
2018-Es-05421	Je q bueno esto d hacerme la ofendida y tener lo q quiero 👐🏼	anger	0: no se infieren niveles de enojo
2018-Es-05415	Soy el perfecto ejemplo de una tuitera enojada y tiste. Bye.	anger	2: se infiere un grado moderado de enojo
2018-Es-01355	Me impresiona todo el amor que me tiene Leia a pesar de que cada 4 días la dejo sola 😭 💔	anger	0: no se infieren niveles de enojo
2018-Es-02766	no me puedo creer que buckleming vaya a escribir el 13x02 joder tan pronto un disgusto	anger	2: se infiere un grado moderado de enojo
2018-Es-05657	Vergüenza me hace pasar Meli , perdón mami por las amigas que tengo jajaj	anger	0: no se infieren niveles de enojo
2018-Es-00004	¿Por qué no cancelan clases en mi escuela? No hice la exposición 	anger	1: se infiere un bajo grado de enojo
2018-Es-00777	Vale tanto y yo no me había dado cuenta! 	anger	0: no se infieren niveles de enojo
2018-Es-02068	@CheFulana Sale un pati rabioso?  Ajaja	anger	0: no se infieren niveles de enojo
2018-Es-02408	Estoy viendo un especial de Linkin Park y no tenía la menos idea de el motivo de eso. Que lamentable 😔😑	anger	1: se infiere un bajo grado de enojo
2018-Es-03267	Odio enojarme tan fácil	anger	2: se infiere un grado moderado de enojo
2018-Es-04573	Cabeza e' mango està perdido. La Humanidad en vilo porque su reserva intelectual està en peligro...	anger	0: no se infieren niveles de enojo
2018-Es-00319	@Fginer @CsValencia_C @CsCValenciana @CiudadanoVille @Albert_Rivera 👏🏻👏🏻👏🏻 ¡Muchas gracias por haberlo peleado!!	anger	0: no se infieren niveles de enojo
2018-Es-04752	Que inquieto está este perro😂😂😂	anger	0: no se infieren niveles de enojo
2018-Es-06335	Jajajajaja pobre pendeja que se maneje,pedazo de resentida	anger	3: se infiere un grado alto de enojo
2018-Es-04262	¿Soy el único amargado que se le hace estúpido estarse contestando con puros memes?	anger	2: se infiere un grado moderado de enojo
2018-Es-02368	si no me sigues pa q cotilleasssssss q pesadez	anger	1: se infiere un bajo grado de enojo
2018-Es-04754	Pensó que me iba a dar bronca que se hable con el, resentida😝	anger	1: se infiere un bajo grado de enojo
2018-Es-06355	@AnalimiaSuicide @gorda_facil Y enojo	anger	1: se infiere un bajo grado de enojo
2018-Es-06677	Hacía tiempo que no sentía el #estar #enfadada xd qué calor.	anger	2: se infiere un grado moderado de enojo
2018-Es-05093	Mira eh,Si el dia ya lo tenia malo,me faltaba tener a @DanielaBlume "enfadada" por comentarios estupidos. 😡😡😡😡😡😡😡	anger	3: se infiere un grado alto de enojo
2018-Es-05130	Ahora cada vez que escuche The Messenger lloraré. Esa canción significó mucho para mí en un momento, ahora bueno, con lo que pasó 😔	anger	0: no se infieren niveles de enojo
2018-Es-03674	@nxtciphermr_ Ah. . .  ━Apenas aquella irritante voz invadió la habitación principal donde el se encontraba frunció el ceño [ + ]	anger	0: no se infieren niveles de enojo
2018-Es-02655	Kimberly me tiene más nerviosa	anger	0: no se infieren niveles de enojo
2018-Es-00432	osea da las putas gracias que no has estado deprimido hundido en la mierda en vez de llamar a alguien cobarde	anger	3: se infiere un grado alto de enojo
2018-Es-03516	No puede ser tan resentido DIOMIO	anger	1: se infiere un bajo grado de enojo
2018-Es-00842	@sunb8er @SangradoDurazno @strngmxc papi acá ya lo están contratando para que tome unas fotos de una pelea	anger	0: no se infieren niveles de enojo
2018-Es-01155	Cómo justificáis el desprecio de Carmena al #HomenajeBlancoEP? Cómo podéis decir que Otegi es un luchador por la paz? Os importa ofender?	anger	2: se infiere un grado moderado de enojo
2018-Es-00302	@europapress Es lo menos que se puede pedir y esperar ante tal afrenta golpista.	anger	1: se infiere un bajo grado de enojo
2018-Es-01353	Que hago despierta a ésta hora la concha de la lora. Estoy indignada	anger	3: se infiere un grado alto de enojo
2018-Es-04125	@fabiestefer Como que no 😠..uuufff Deoos mio mánda más pasiencia que se me está acabando con esta mujer	anger	2: se infiere un grado moderado de enojo
2018-Es-02303	@marisolglzz Aburrido y panza México	anger	0: no se infieren niveles de enojo
2018-Es-02522	@DimeMemo @Resentimiento voss con el palo selfie jajajajaja @c0tiii	anger	0: no se infieren niveles de enojo
2018-Es-00089	En Venezuela, el tráfico aéreo esta tan peligroso como el terrestre? Ya cayó otra avioneta.	anger	1: se infiere un bajo grado de enojo
2018-Es-03150	" LIKE SI ERES ARMY " " REPORTENSE ARMYS "" Y TODAS ESAS WEAS .... NO QUIERO OFENDER ,PERO ME TURBO CAGAN ESAS WEA AAAAAAH - c muere - ;;;;	anger	3: se infiere un grado alto de enojo
2018-Es-02229	yo no soy de amenazar me gusta hablar con echossssss...	anger	1: se infiere un bajo grado de enojo
2018-Es-02792	no se si agustin esta enojado en serio o se esta haciendo el enojado:///	anger	0: no se infieren niveles de enojo
2018-Es-06009	@Fabr1_320 Deberías quitarme de tus notificaciones, sigo ofendida por lo de la peli, cambio y fuera	anger	2: se infiere un grado moderado de enojo
2018-Es-06480	el amargo sabor a traición	anger	1: se infiere un bajo grado de enojo
2018-Es-01256	Se fue enojado conmigo	anger	1: se infiere un bajo grado de enojo
2018-Es-00341	@richarddigo No se la verdad explicame como te tengo de amargado jajajajajajjajajajajajaja	anger	0: no se infieren niveles de enojo
2018-Es-01396	Hoy me tome el caffè mocha mas amargo de mi vida.	anger	1: se infiere un bajo grado de enojo
2018-Es-00931	@manueljmontes @DiegoVentura82 Es un atropello en toda regla.	anger	1: se infiere un bajo grado de enojo
2018-Es-03137	Hasta los webs de tanta burocracia, comisiones y getismo en general. Dan ganas de hacer de Michael Douglas en Un día de furia...	anger	2: se infiere un grado moderado de enojo
2018-Es-01692	La primera act en Derecho fue imaginar una soc sin Estado. La profesora ya va a conocer mi lado anarco 🙈 	anger	0: no se infieren niveles de enojo
2018-Es-01784	Si alguien quiere traer unas facturitas no me enojo... 😊	anger	0: no se infieren niveles de enojo
2018-Es-06051	@TodaPasion @RodolfoDonofrio esta preocupado?	anger	0: no se infieren niveles de enojo
2018-Es-01840	No esta @ferlo75 en twitter con el partido de #PeñA???	anger	0: no se infieren niveles de enojo
2018-Es-03317	La tradicion es algo que se ira perdiendo siemfre poco a po|o.	anger	0: no se infieren niveles de enojo
2018-Es-06485	Una de terror 🙏🙏🙏	anger	0: no se infieren niveles de enojo
2018-Es-01639	Ya necesito vacaciones y a penas van los primeros parciales!!! 	anger	1: se infiere un bajo grado de enojo
2018-Es-04148	@LivSyk JAJAJAJAJAJA bueno, no es enojo, es molestia. Agh, es difícil. Hay más contras que pros. 😣	anger	1: se infiere un bajo grado de enojo
2018-Es-02173	Necesito que el colo arregle su celular ya 	anger	1: se infiere un bajo grado de enojo
2018-Es-04892	@sergioulloa1 Que indignación 😠, con esa plata podrían sacar a cuantas familias de la pobreza	anger	3: se infiere un grado alto de enojo
2018-Es-00769	Lo buena que está la película de rápido y furioso 8 😎🤣. Si yo la miro un mes después del estreno por qué soy un crack	anger	0: no se infieren niveles de enojo
2018-Es-02674	| Caity: "Sara siendo intimidada por Supergirl"   —Muere—	anger	1: se infiere un bajo grado de enojo
2018-Es-04818	RT DeboRecordarles: Hacen falta cuarenta músculos para fruncir el ceño, pero tan sólo quince para sonreír	anger	0: no se infieren niveles de enojo
2018-Es-04407	No sabía que estabas tan desesperada, chére.	anger	1: se infiere un bajo grado de enojo
2018-Es-03715	@la_iguanatv mariguanita, cuando te llegue la ley no te pongas a llorar como una marica. Se te nota la cara de pargo.	anger	2: se infiere un grado moderado de enojo
2018-Es-00479	"Qué significa taciturno -que le gusta andar de noche" JAJAJAJAJAJAAJAJJAAJAJJAJAJAAJJAJAJAJAJQJAJAJAAJ	anger	0: no se infieren niveles de enojo
2018-Es-04696	hoy llore prácticamente la mitad del dia, la otra motad fue risa y enojo 😑💣💥	anger	1: se infiere un bajo grado de enojo
2018-Es-04932	kihyun perdió el piedra, papel o tijera con wonho y le dio tremendo empujón a hyungwon JASJASJSAJSAJSAJ	anger	0: no se infieren niveles de enojo
2018-Es-00556	Debora P Volpin, 50 años, acaba de darse cuenta de la pobreza /conventillos, a pesar de que era conductora, NO PERIODISTA. En A fuego lento	anger	1: se infiere un bajo grado de enojo
2018-Es-05629	Me encojona esta mierda de estar a piee odio depender de la gente 😤	anger	3: se infiere un grado alto de enojo
2018-Es-03156	Evadirse del Problema Interior Provocado por la Personalidad no Es más que Avocarse hasta el Dolor, el Estrés,el Agobio o el Malestar.	anger	0: no se infieren niveles de enojo
2018-Es-02975	Cercano por así decirlo. Y debo decir que no esperaba que fuese así de terrible el padecer de anorexia. En verdad, me.alegro muchisimo+	anger	0: no se infieren niveles de enojo
2018-Es-03699	El batir de alas de una mariposa puede provocar un huracán en otra parte del mundo ..	anger	0: no se infieren niveles de enojo
2018-Es-01818	No se pa que anda de ofendido si tambien ta bien torcido	anger	1: se infiere un bajo grado de enojo
2018-Es-04939	-Su mochihermano es consumido por la oscuridad.-	anger	0: no se infieren niveles de enojo
2018-Es-01554	@MiicaaJunior Que ni culo inquieto es😒😂	anger	1: se infiere un bajo grado de enojo
2018-Es-05655	Que rabia en serio cuando hacen las cosas por obligación y no porque les nace	anger	3: se infiere un grado alto de enojo
2018-Es-05845	Arroba Hathor quedé re ofendida.	anger	3: se infiere un grado alto de enojo
2018-Es-03303	Me hace envenenar mi vieja	anger	3: se infiere un grado alto de enojo
2018-Es-06042	@40Andaya @djdanimoreno Hoy se estan pasando mucho contigo Dani,espero que tu venganza se cocine a fuego lento en tu restaurante#AndaYaChef	anger	1: se infiere un bajo grado de enojo
2018-Es-01788	El corazón amargo come a su dueño.	anger	0: no se infieren niveles de enojo
2018-Es-02987	@CristinaReyesec @mfespinosaEC Es una vergüenza tener este tipo de cancilleres... apoyando al genocidio..😠	anger	3: se infiere un grado alto de enojo
2018-Es-06048	Hace 9 años desde la última vez... y OMG, pánico escénico!!!	anger	0: no se infieren niveles de enojo
2018-Es-01588	Simplemente corruptos e infames los diputados, cubriendo sus espaldas #NoMásCorrupción #enojado #triste #Guatemala	anger	3: se infiere un grado alto de enojo
2018-Es-06444	Un vacío amargo, es lo que siento.	anger	2: se infiere un grado moderado de enojo
2018-Es-05452	@CyDLeonesa mucho NO SOCIO pasando en la cola delante de socios eligiendo sitio.  Mucho socio indignado y esto va lento no, lo siguiente.	anger	2: se infiere un grado moderado de enojo
2018-Es-03231	Estaba buscando fotos y encontre unas de un xv con Manu cuando recien nos conociamos era re amargo Manuel. Hasta encontre fotos con Agustin😂	anger	0: no se infieren niveles de enojo
2018-Es-01751	@El_Intermedio Estoy alucinando con las razones expuestas por los universitarios catalanes: mucho eslogan y nada de contenido #triste	anger	2: se infiere un grado moderado de enojo
2018-Es-03358	y de pronto viene el conductor del autobús con una rabieta por cargarme su suelo a atropellarnos y ahí me desperté	anger	1: se infiere un bajo grado de enojo
2018-Es-06124	@6b47e7642cda4fb @chuchicharra Es una resentida, pues que el PP le robe a ella, no te jode , y que no le importa,!!!!	anger	3: se infiere un grado alto de enojo
2018-Es-00270	Quiero ponerme trenzas de nuevo 😭	anger	0: no se infieren niveles de enojo
2018-Es-01401	Vamos a esta noche a enloquecer 🎶	anger	0: no se infieren niveles de enojo
2018-Es-02436	@ObservadBinario @nakamartinez Berro larguísima!! Todo esta muy tétrico esto va mas allá de tensa calma	anger	0: no se infieren niveles de enojo
2018-Es-01122	se puso la 10 Flor con un buen café y peli d terror, esa es mi amiga	anger	0: no se infieren niveles de enojo
2018-Es-02801	Estoy totalmente indignada con lo que me acaba de decir este chico	anger	3: se infiere un grado alto de enojo
2018-Es-02688	las canciones del grupo Jarcha están irremediablemente ligadas a esos días d angustia... libertad sin ira	anger	1: se infiere un bajo grado de enojo
2018-Es-01123	Y adivine dos cosas y @shinypoo se enfado por ello	anger	1: se infiere un bajo grado de enojo
2018-Es-04522	Que rabia cuando se me quita el sueño	anger	2: se infiere un grado moderado de enojo
2018-Es-06118	@MrMisingno @VidaModernaOML A QUIÉN LLAMAS RARO, ESTOY OFENDIDO.	anger	3: se infiere un grado alto de enojo
2018-Es-03694	Si mensa, se nota tu desesperación ya todos lo notamos ntp	anger	2: se infiere un grado moderado de enojo
2018-Es-05808	Soy el terrible farsante oe	anger	1: se infiere un bajo grado de enojo
2018-Es-06849	Ohhh hasta se me fue el sueño del disgusto 😔	anger	2: se infiere un grado moderado de enojo
2018-Es-05353	Hoy, a pesar de los reclamos de miles de ciudadanos, el @INEMexico aprobó por unanimidad lineamientos para censurar las redes sociales.	anger	1: se infiere un bajo grado de enojo
2018-Es-02848	@IvanSalum2 Yo también,  pero sigo un poco enojada	anger	2: se infiere un grado moderado de enojo
2018-Es-05077	@Teeo16_ la depresión existe	anger	0: no se infieren niveles de enojo
2018-Es-02196	A pero que lindo que anda el internet 🙄😒	anger	0: no se infieren niveles de enojo
2018-Es-03995	@CatalinaSpring Jajajajajaja que rabia	anger	1: se infiere un bajo grado de enojo
2018-Es-04586	@pcayuqueo He visto demonios vistiendo santos, pero estos tipos por lejos los más cínicos 😒😒	anger	3: se infiere un grado alto de enojo
2018-Es-01410	to2 me responden la hist de ig como si hubiera echo algo grave lloro JSJAJAJ	anger	0: no se infieren niveles de enojo
2018-Es-00351	Es peligroso acostumbrarse a alguien	anger	1: se infiere un bajo grado de enojo
2018-Es-06499	#SiMeMatan por decir lo que pienso, por ser sensible a al dolor humano, por luchar por mis ideales, por críticas al mal gobierno y #Enojada	anger	3: se infiere un grado alto de enojo
2018-Es-06211	Bianquita me parece que mi novio esta resentido con vos pasame a buscar si queres, y la otra tambien 👌	anger	0: no se infieren niveles de enojo
2018-Es-06368	@Corakoraa @TribunalCJ ira a la basura.una pena perder tiempo en ir a la  justicia burguesa	anger	2: se infiere un grado moderado de enojo
2018-Es-01651	Me da rabia mñ.	anger	3: se infiere un grado alto de enojo
2018-Es-01455	Pierna de mierda ,cansada de no poder hacer cosas que antes la hacía tan fácil 	anger	3: se infiere un grado alto de enojo
2018-Es-01807	@Gastako @realista111 Es una interesada no estaba tan enfadada con Alejandro?, Xq se fue con el al hotel? Buitre es un buitre	anger	2: se infiere un grado moderado de enojo
2018-Es-06909	Estoy indignada, como van a sacar la unica libreria que habia en Solano por un local de zapatos!.	anger	2: se infiere un grado moderado de enojo
2018-Es-05970	@mnjhqvd @halasyriagmail1 @mqgs1 Deseas relajarte. Bien.!!! Practica Yoga. Te ira Súper.!!!	anger	0: no se infieren niveles de enojo
2018-Es-01808	ESTOY FELIZ Y ENOJADO	anger	0: no se infieren niveles de enojo
2018-Es-01299	Indignación e impotencia al ver como nos ningunean, nos faltan al respeto y pisotean el escudo de nuestro club.	anger	3: se infiere un grado alto de enojo
2018-Es-01911	@laclaux Bah, era como evoluciones del mismo sueño, sobre una casa en Córdoba. Hace un par de años la encontré. 	anger	0: no se infieren niveles de enojo
2018-Es-05998	@fiooresilva Fuera de joda si vi a tu hermana, vos sos la unica amargada que no sale nunca!!	anger	2: se infiere un grado moderado de enojo
2018-Es-00023	Odio la gente cerrada, que no se deja ayudar. Para colmo la mayoría de la gente que quiero es así 	anger	3: se infiere un grado alto de enojo
2018-Es-03772	me tienes ofendido gran malparido pero espero y la saqes ahoritaaaaa	anger	3: se infiere un grado alto de enojo
2018-Es-06571	Sentir como un terrible vacío en el pecho, lo peor💔	anger	2: se infiere un grado moderado de enojo
2018-Es-06019	Y ENSERIO SI NO PARA NO MAS QUE ESTA NO PARA DE NADA Y POR NADA ESTIY FURIOSA	anger	3: se infiere un grado alto de enojo
2018-Es-05473	@FABIOLAROJASV Por todo, me tienen mamao, me sabe a cacho viejo Venezuela 	anger	2: se infiere un grado moderado de enojo
2018-Es-06443	Es que estoy nerviosa y cuando lo estoy me da por comer, comer, comer y más comer 😢	anger	0: no se infieren niveles de enojo
2018-Es-05909	Desahogarte airado con tu jefe a primera hora sirve para eliminar stress y crear vínculos que al final no te llevarán a ninguna parte.	anger	0: no se infieren niveles de enojo
2018-Es-06041	Hirviendo de fiebre 😭😭😭	anger	1: se infiere un bajo grado de enojo
2018-Es-05892	Me asusté mirando "la momia" y nisiquiera era de terror.. a mí nomas me pasa esto jaajaj	anger	0: no se infieren niveles de enojo
2018-Es-04808	@FernandaZarat14 Esto si que está bien cabrón. 	anger	1: se infiere un bajo grado de enojo
2018-Es-01853	@quiros_14 tú si q dass asco 🙄😤	anger	3: se infiere un grado alto de enojo
2018-Es-00563	No entiendo si no me duermo por manija, por pelotuda o porque estoy muy bajón+enojada! No se, yo ya no se 😣	anger	3: se infiere un grado alto de enojo
2018-Es-00394	Recién hoy vi la película de rápido y furioso 7 por primera vez. ESTA MANSA we	anger	0: no se infieren niveles de enojo
2018-Es-02475	Y esto de la recuperación a casi una semana... Imposible !! #Dolor #desolación #angustia  #tristeza  #perdida #muerte #impotencia	anger	2: se infiere un grado moderado de enojo
2018-Es-01288	@aguschimpf Upa, tremendo salto del gueymallen triple blanco a un Starbucks	anger	0: no se infieren niveles de enojo
2018-Es-06378	Estoy aburrida .. quiero hacer algo!!!	anger	0: no se infieren niveles de enojo
2018-Es-00992	Que horrible dormir con pantalon lpm	anger	1: se infiere un bajo grado de enojo
2018-Es-03997	Y me acuerdo que a veces me daba rabia pq no me hablaba, pasaba semanas ignroada por el pndejo y luego no recuerdo pq nos hicimos más unidos	anger	2: se infiere un grado moderado de enojo
2018-Es-01947	me siento super miserable ahorita porque soy una seria amargada de mierda pero tengo comida :)	anger	3: se infiere un grado alto de enojo
2018-Es-01817	No me voy  perder esa pelea wachoooo	anger	0: no se infieren niveles de enojo
2018-Es-03251	Se me antoja una tostada de ceviche, nomás poe el puro berrinche.	anger	0: no se infieren niveles de enojo
2018-Es-05025	Modo puta amargada ON	anger	3: se infiere un grado alto de enojo
2018-Es-03074	Que bronca loco 	anger	1: se infiere un bajo grado de enojo
2018-Es-03768	#IrreversibleMaldad El amariconao se queja por el hijo de su polola. El pack se recibe completo. 	anger	1: se infiere un bajo grado de enojo
2018-Es-01255	@MatiasM0106 Estoy ofendida porque me clavaste el visto sabes? Asique anda con ellos	anger	3: se infiere un grado alto de enojo
2018-Es-03284	Que bronca cuando te hablan pero despues no te responden! 😡	anger	3: se infiere un grado alto de enojo
2018-Es-05963	@fernanbecerril cuando voy yo solo no, cuando voy con los crios tengo mas cuidado. sobre todo desde que le atropello una bici a la cria	anger	1: se infiere un bajo grado de enojo
2018-Es-03652	amo porque yo soy re tímida pero en el boliche me pones música y bailo con quien sea	anger	0: no se infieren niveles de enojo
2018-Es-05765	Que triste querer decirle lo mucho que amo a mi novio pero mi enojo no me lo permite	anger	1: se infiere un bajo grado de enojo
2018-Es-01559	Sigo completamente indignada.	anger	3: se infiere un grado alto de enojo
2018-Es-01864	Te extraño tanto que voy a enloquecer...	anger	0: no se infieren niveles de enojo
2018-Es-01461	Eso sí, lo tengo hirviendo, puedo freír perfectamente un huevo en mi brazo.	anger	1: se infiere un bajo grado de enojo
2018-Es-00929	son como Juan Carlos sacando una tirada de engaño tres para envenenar a alguien "toma este veneno DIGO... ESTA FANTA"	anger	1: se infiere un bajo grado de enojo
2018-Es-03292	@nicosomerville El mejor hashtag que nunca vi! Jajaja #MejorSacarRapido #PorLasDudas 	anger	0: no se infieren niveles de enojo
2018-Es-06101	Paciencia. Conozco gente que por no tener paciencia, fe y confianza perdió tanto q hoy podría disfrutar. Hay q ser leal a quien cree en ti.	anger	0: no se infieren niveles de enojo
2018-Es-00482	Este año estamos + alejadas pero sabes q seguís contando conmigo p todo, a pesar de todo lo q pasa quiero q sepas q t quiero y valoro 1000	anger	0: no se infieren niveles de enojo
2018-Es-05575	Sola nomas me hago la cabeza	anger	0: no se infieren niveles de enojo
2018-Es-04471	@kuroneko_baka98 a mí me has ofendido, de no ser así hubiese sudado de tu cara	anger	2: se infiere un grado moderado de enojo
2018-Es-02593	Anoche me enamore de un pibe por sus ojos, pero lo vi una sola ves estoy llorando VUELVE QUE SIN TI LA VIDA SE ME VAAAAAA OOOO VUELVEEE	anger	0: no se infieren niveles de enojo
2018-Es-01582	@TaquitoDeCecina Tiene muchos retuits. 😟	anger	0: no se infieren niveles de enojo
