ID	Tweet	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust
2018-Es-02467	@_Dannieladc No maaaa, estoy muuuuy emocionada. 🔝 Cadena de oración para que mamá Ara te deje. ❤	0	0	0	0	1	1	0	0	0	0	0
2018-Es-03211	Ojalá no tenga un Lenin Moreno entre mis amigos. De terror!	0	0	0	1	0	0	0	0	0	0	0
2018-Es-04884	¿Qué tan resentida puedes estar para querer meterte en una relación? ¿Quién te hizo tanto daño? 🤔	1	1	1	0	0	0	0	0	1	0	0
2018-Es-03353	tenía re abandonado twitter literal😂😂	0	0	0	0	1	0	0	0	0	0	0
2018-Es-03854	@PeliOviedo5 Jajajajajjajjajajajajajajajajajaja tremenda experiencia,	0	0	0	0	1	0	0	0	0	0	0
2018-Es-01117	Ches mamadas que digo Mi cerebro procesa pendejadas a nivel industrial y cantidades inifinitas a cada segundo 	1	0	0	0	0	0	0	0	0	1	0
2018-Es-02420	@MarianaRodrigzC Jajajajajaja como cuando te exponen 😅	0	0	0	0	1	0	0	0	0	0	0
2018-Es-02615	En cualquier momento miro por la ventana y sale una planta volando del viento que hay #miedo	0	0	0	1	0	0	0	0	0	0	0
2018-Es-06079	@FlavioKisuc Por favor 	0	0	0	0	0	0	0	0	0	0	0
2018-Es-01239	Que sea lo que dios quiera, que sea 😃	0	1	0	0	1	0	1	0	0	0	0
2018-Es-06405	Sonreír siempre ha sido más fácil que explicar por qué estás triste	0	0	0	0	0	0	0	0	1	0	0
2018-Es-05025	Modo puta amargada ON	1	0	0	0	0	0	0	0	0	0	0
2018-Es-00513	@alejandromesias Justo eso quiero evitar... la tristeza!	0	0	0	0	0	0	0	0	1	0	0
2018-Es-04203	40 minutos soñando algo horrible, lpm tengo miedo de dormirme ahora 😢	0	0	0	1	0	0	0	0	1	0	0
2018-Es-00888	@vertvnoticias Bueno a estos le hemos escuchado decir cada cosa... !! Infeliz ...	1	0	1	0	0	0	0	0	1	0	0
2018-Es-03359	@florescecee Alguien se enojo conmigo	1	0	0	0	0	0	0	0	1	0	0
2018-Es-06716	Aún me siento indignada	1	0	0	0	0	0	0	0	0	0	0
2018-Es-05049	Mañana seguritito todos se van a querer sentar cerca de la puerta.. llegaré temprano 😅	0	1	0	0	1	0	1	0	0	0	0
2018-Es-06011	@KidGuilty @cathy El que dejó embarazada a su mina y tenía crías en todo Chile 	0	0	1	0	0	0	0	0	0	0	0
2018-Es-06387	@lchaux Soy un juegooo, tú en mi buscas venganza y yo en ti busco un sueño. Dime entonces qué hacemoss	0	1	0	0	0	0	0	0	0	0	0
2018-Es-01452	Ahora tendré la oportunidad de escuchar a Gutiérrez diciendo "sospechoso" (?).	0	1	0	0	0	0	0	0	0	1	0
2018-Es-01964	@Sinner_Silas —La joven bruja le dedicó una mirada de soslayo por encima de su hombro y arrugó la nariz con disgusto.—  Te recuerdo que,»	0	0	1	0	0	0	0	0	0	0	0
2018-Es-06538	@CamiiMunguia Si, pero es de terror. No sé si te gustan ese tipo de pelis 🤔 jaja	0	0	0	1	1	0	0	0	0	0	0
2018-Es-05361	SACARON AMERICAN HORROR STORY EN NETFLIX  LA FRUTA MADRE QUE ME PARIÓ CHICOS ESTOY LLORAMDO POR QUE LA VIDA ME HACE INFELIZ	1	0	0	0	0	0	0	0	1	0	0
2018-Es-03991	@Nalgonauta Jajajajajajaja jajaj esa foto debe ser medio desagradable	0	0	0	0	1	0	0	0	0	0	0
2018-Es-02383	@_FedeMF @LMental007 Está pintando desde el día que se largó el agua. Es que se nos viene la criatura, ¿vio? 	0	0	0	0	0	0	0	0	0	0	0
2018-Es-00551	va mejor venganza contra quien rompio tu corazon, es demostrar que eres nerfectamente capaz de ser feliz sin el/ella.	0	0	0	0	0	0	0	0	0	0	1
2018-Es-06748	Lo bueno es que me veo de 19 y nadie sabe cuántos cumplí 	0	0	0	0	1	0	1	0	0	0	0
2018-Es-05576	@losmartines Tirando facha el coach!!! Vamos hoy #PeñA!!!	0	0	0	0	1	0	1	0	0	0	0
2018-Es-06068	JAJAAJA la plaga se enojo porque me anotine y les pise la tuca. Jajajajaja. Si se cayo al piso es tierra de nadie.	1	0	0	0	1	0	0	0	0	0	0
2018-Es-02403	@CaroThompson2 Las letras reflejaban la depresión que llevaba el loco	0	0	0	0	0	0	0	0	1	0	0
2018-Es-02671	#temblor acaba de temblar durísimo en la zona de la Florida Caracas 	0	0	0	1	0	0	0	0	0	0	0
2018-Es-05559	que ironía que el café sea amargo y te endulce la vida	0	0	0	0	0	0	0	0	0	1	0
2018-Es-01111	De verdad que no entiendo el enfado con Vitolo, si para los sevillistas son 40 millones gracias a un tronco, porque otra cosa no era..	1	0	1	0	0	0	0	0	0	0	0
2018-Es-00205	@indpcom @Albert_Rivera @InesArrimadas Y el berrinche de Cs tres cuartos de lo mismo	1	0	0	0	0	0	0	1	1	0	0
2018-Es-02098	"Quien tributa en tu país ayuda a mejorar tu bienestar" Eso ponía en un taxi. Qué mal se defienden.	1	0	1	0	0	0	0	0	0	0	0
2018-Es-01806	@VichoDiazArt Me fui a la csm! Eliminé los nombres para no perjudicar a nadie 	1	0	0	0	0	0	0	0	0	0	0
2018-Es-04559	Bendito sea el que estuvo antes de mi. 	0	0	0	0	1	0	1	0	0	0	0
2018-Es-01635	@SherKitt 😮 se baña en formol?  no, preséntamelos 	0	0	0	0	0	0	1	0	0	0	0
2018-Es-06894	Si haces sangrar a un dios la gente dejara de creer en el, el agua se teñira de rojo y asistirán los tiburones	0	0	0	0	0	0	0	1	0	0	0
2018-Es-04836	¿Existe algo peor que trabajar un festivo?	1	0	0	0	0	0	0	0	0	0	0
2018-Es-06148	A pesar de todo eres el mejor hermano ❣👫	0	0	0	0	1	1	0	0	0	0	0
2018-Es-02913	Me siento ofendida no somos así	1	0	1	0	0	0	0	0	0	0	0
2018-Es-06042	@40Andaya @djdanimoreno Hoy se estan pasando mucho contigo Dani,espero que tu venganza se cocine a fuego lento en tu restaurante#AndaYaChef	1	0	0	0	0	0	0	0	0	0	0
2018-Es-00867	Ya ni xq está viendo la situación deja de castrar >< #enojada	1	0	0	0	0	0	0	0	0	0	0
2018-Es-00691	@BCandeFernandez si me contestas no me enojo.	1	1	0	0	0	0	0	0	0	0	0
2018-Es-06265	sintieron el temblor?? #panama , todo mi sillón se movió 😩	0	0	0	1	0	0	0	0	0	0	0
2018-Es-02080	Se va asustar si ve todo esto😅😅	0	0	0	1	0	0	0	1	0	0	0
2018-Es-04445	Juega escuhar musica 🤙🏼	0	0	0	0	1	0	0	0	0	0	0
2018-Es-05402	@noemtzi Me caga la lluvia en las noches, me da miedo bye.	1	0	0	1	0	0	0	0	0	0	0
2018-Es-05323	Como que Corea del Norte le está tocando la orejita a Japón??? 	0	1	0	0	0	0	0	0	0	0	0
2018-Es-06890	Solo emana desde dentro, como la furia roja del vagabundo de las estrellas.	1	0	0	0	0	0	0	0	0	0	0
2018-Es-06003	@DebRyanShow #Rayito turbo nervioso⚡️	0	0	0	1	0	0	0	0	0	0	0
2018-Es-02674	| Caity: "Sara siendo intimidada por Supergirl"   —Muere—	0	0	1	0	0	0	0	0	0	0	0
2018-Es-05126	Pese al bajo nivel de Copa Oro grata sorpresa ver a Martinica competir con selecciones superiores a ellos. Ya sé estoy enfermo de fútbol	0	0	0	0	0	0	0	0	0	1	0
2018-Es-01944	@DebRyanShow @AlexXxStrecci #Rayito  jajajajaj siempre estar vestido así será algo bastante gracioso	0	0	0	0	1	0	0	0	0	0	0
2018-Es-01868	#triste por culpa do @prodveiga #triste	0	0	0	0	0	0	0	0	1	0	0
2018-Es-03186	Un domingo muy diferente a los que estoy acostumbrado a pasar fue el de hoy 😊	0	0	0	0	1	0	0	0	0	0	0
2018-Es-06275	Joder, qué asco dan los fachillas que pretenden convencerte de lo maravillosa que es España y siempre acaban en el insulto o el desprecio.	1	0	1	0	0	0	0	0	0	0	0
2018-Es-04172	Tengo tremendas ganas de salir a caminar ahora pa sacarme un poco la decepción y el enojo y pensar bien q voy a hacer	1	0	0	0	0	0	0	0	1	0	0
2018-Es-05040	Ya quiereme, te pago 😥	0	0	0	0	0	1	0	0	1	0	0
2018-Es-02351	Estoy haciendo un retrato de los daft punk y estoy al borde del colapso nervioso porque me está costando un choto.	1	1	0	0	0	0	0	1	0	0	0
2018-Es-04080	Me levanté c la idea de que habían quedado milanesas hechas y SE LAS COMIERON, indignada	1	0	0	0	0	0	0	0	0	0	0
2018-Es-05414	"Botón anti pánico para mujeres violentadas". ¿Cómo salva a las mujeres que aún piensan que es normal el maltrato y un acceso a un celular?🤔	1	0	1	0	0	0	0	1	0	1	0
2018-Es-00174	@VidaModernaOML "ESTOY OFENDIDO ERGO TENGO RAZÓN".	1	0	0	0	0	0	0	0	0	0	0
2018-Es-01534	@Lamariquita_vol Chica, alejate de cualquier objeto filoso o peligroso	0	0	0	1	0	0	0	0	0	0	0
2018-Es-02445	En el Estado jubilan a los trabajadores a los 65 años si o si, pero tenemos un Presidente que cumple 79 #irónico  #HBPPK	1	0	1	0	0	0	0	0	0	0	0
2018-Es-04726	@Soy_BatiMono Sin cambios por el momento, todo va bien 	0	0	0	0	1	0	1	0	0	0	0
2018-Es-03640	Pensé que al leer me daría sueño pero nada 😟	0	0	0	0	0	0	0	0	1	0	0
2018-Es-06486	@PPTeamKaren @PPTeamRafa @PPTeamLesslie @Bryan_SKabeche @Eddy_SKabeche las 5 personas mas importantes en mi vida 	0	0	0	0	1	1	1	0	0	0	0
2018-Es-05343	Ya estoy ansiosa por ver el final de #suspiciouspartner	0	1	0	1	0	0	0	0	0	0	0
2018-Es-00605	26 mmm sospechoso jajaja la mejor con vos 😘😘	0	0	0	0	1	0	0	0	0	0	0
2018-Es-05549	La felicidad está sobrevalorada.	0	0	0	0	0	0	0	1	0	0	0
2018-Es-01176	Después de todo aún me pones nerviosa... Te extraño	0	0	0	0	0	1	0	0	1	0	0
2018-Es-04806	Fíjese este momento @alinroberto , nos está leyendo @cocosaez y se hace él desentendido y guarda silencio. Le tiene pánico a la dama.	1	0	1	1	0	0	0	0	0	0	0
2018-Es-01429	—Ugh mental para ambos adultos.—   Que soez es uno y gracioso el otro.	0	0	0	0	1	0	0	0	0	0	0
2018-Es-02231	Tuve una pesadilla en la que James se iba del Real Madrid al Bayern Munich por menos de lo que quieren pagar por Mbape... oh wait.	1	0	1	1	0	0	0	0	0	0	0
2018-Es-01745	@_HijaDeMiMadre Ahhh jajaj leí "yo quería dormir hoy" 	0	0	0	0	1	0	0	0	0	0	0
2018-Es-03971	Me mente es demasiado horrible... No aguanto le aguanto ni me aguanto.	1	0	0	0	0	0	0	1	1	0	0
2018-Es-03745	Que felicidad parce 😭😭 #JuanPabloJaramillo #XtiianZechTrendy #KCAMexico	0	0	0	0	1	0	0	0	1	0	0
2018-Es-02038	Y por la furia de tus ojos entiendo el llamarme miedo	1	0	0	1	0	0	0	0	0	0	0
2018-Es-01208	@Nescafe_ES Por favor nunca me toca nada más que enfermedades una alegría no vendría mal aunque fuera pequeña	0	0	0	0	0	0	0	1	1	0	0
2018-Es-06835	¿Por qué no calculan clases en mi escuela? No hice la exposición 	1	0	0	0	0	0	0	1	0	0	0
2018-Es-06255	@Seargee Pero es que a mi me gusta VLC 😥 pero si ya abri bs player :(	0	0	0	0	0	0	0	0	1	0	0
2018-Es-03689	Última hora.Por los insultos a Piqué en el entrenamiento de España en Las Rozas,antiviolencia cierra el Pizjuán. #ironía #telita	1	0	0	0	0	0	0	1	0	0	0
2018-Es-06395	@mpz1005 Jajajaja es una comedia española, chistosa pero salen españolas muy guapas la verdad. Jajajaa	0	0	0	0	1	0	0	0	0	0	0
2018-Es-03310	puedo parecer cool y lo soy, pero realmente soy una pendeja con mucha ansiedad, depresión y sueños en la basura ¿:D?	0	0	1	0	0	0	0	1	1	0	0
2018-Es-06106	@camilorojasjuan Música para mis oidos, a pesar del gol aldo nos hace lentos y poco sorpresivos	0	0	0	0	1	0	0	1	0	0	0
2018-Es-05324	@hills_fuck Tu argumento es invalido, ya vete a estudiar 	1	0	0	0	0	0	0	0	0	0	0
2018-Es-04336	| Esa imagen mental es la segunda más graciosa que tengo en este aspecto.	0	0	0	0	1	0	0	0	0	0	0
2018-Es-03731	Tengo una especie de obsesión con formar una amistad con mis ex parejas. Me parece terrible la idea fingir que nada ocurrió entre nosotros.	0	0	0	1	0	0	0	0	0	0	0
2018-Es-01288	@aguschimpf Upa, tremendo salto del gueymallen triple blanco a un Starbucks	0	0	0	0	1	0	0	0	0	1	0
2018-Es-05675	Que divertido mañana vamos a Duraaaaan🎉🎊	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00391	Cualquier madre o padre sabe que lo mejor para que un hijo haga lo que quieres es decirles justamente lo contrario... #ironía	1	0	0	0	0	0	0	0	0	0	1
2018-Es-00011	Mi sobrino hoy ayer se graduó del kinder y no saben la dicha y el orgullo que me siento de el:')	0	0	0	0	1	1	0	0	0	0	1
2018-Es-01817	No me voy  perder esa pelea wachoooo	0	1	0	0	1	0	1	0	0	0	0
2018-Es-01732	Cuando me dicen: “Te voy a decir algo pero no quiero que te enojes”, ya estoy enojado en un 99%.	1	0	0	0	0	0	0	0	0	0	0
2018-Es-00381	Sin duda, por fortuna, ahora me encuentro lejos de tener los nudillos reventados y la mente atormentada.	0	0	0	0	1	0	1	0	0	0	0
2018-Es-01972	@rialjorge  cuando VOS y todos los q te acompañan convivan con una criatura con tdah recién ahí voy a aceptar que abran la boca dan #pena	1	0	1	0	0	0	0	0	1	0	0
2018-Es-04511	Que buena onda verle sonreír a alguien cuando te saluda, tipo que te transmite la alegria.	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00298	Gracias al sony ahora digo "ira ira" involuntariamente	0	1	0	0	0	0	0	0	0	0	0
2018-Es-06790	@__pacorocha Yo vivo buscando sus canciones en live para llorar. Es que ella es otra cosa, su voz es perfecta. Y sus letras, todo.	0	1	0	0	1	0	0	0	1	0	0
2018-Es-06027	No entiendo porqué tengo que madrugar un festivo, no entieeendo.	1	0	0	0	0	0	0	0	0	0	0
2018-Es-03947	@danuhfX Este tweet ha ofendido a los latinoamericanos	1	0	1	0	0	0	0	0	0	0	0
2018-Es-03659	@revistaproceso Ya me dio desconfianza el nuevo túnel en Acapulco!	0	0	0	1	0	0	0	1	0	0	0
2018-Es-01050	@pistxls Hades bebé, sabes que te adoro, eres mi girl crush. Amo lo graciosa que eres y que siempre te preocupas por los demás. +	0	0	0	0	0	1	0	0	0	0	0
2018-Es-04755	Con que me levanto mañana 🤔 tremenda noche 🍷😂	0	0	0	0	1	0	0	0	0	0	0
2018-Es-02769	Gracias por aparecer en mi vida y llenarla siempre de alegría y amor, los amo❤ @Erika_Ailen6183 @ani_sanabrya @Tonaa15Vega @RuppFranco	0	0	0	0	1	1	0	0	0	0	0
2018-Es-03720	Ánimo ya mero es viernes, solo falta un día, no menos como cinco😂 #Copiado #Peña	0	0	0	0	1	0	1	0	0	0	0
2018-Es-02746	Es preferible estar loco y ser feliz que ser normal y amargado.	0	0	0	0	1	0	1	0	0	0	0
2018-Es-04370	A veces siento la necesidad de hablarle sabiendo que está tan mal porque a pesar de todo me duele aún, lo que le pase y dejé de pasar.	0	0	0	0	0	0	0	0	1	0	0
2018-Es-01965	@DonajiAbarca cuando escuchas reguetón del pegajoso se queda en ti, como un chicle en el cabello, te lo quieres quitar, pero no se puede 	1	0	1	0	0	0	0	0	0	1	0
2018-Es-00865	@frataslafraok Maaal, lo vi la semana pasada, saben mas de mi vida q yo misma!! 	0	0	0	0	0	0	0	1	0	1	0
2018-Es-06502	No es agradecimiento con Torres: semifinal en descenso directo y hoy perdió con el equipo mejor armado. Pero bueno, quizá quieren un CheChe.	0	0	1	0	0	0	1	0	1	0	0
2018-Es-06162	Sin ofender pero, representas todo lo que desprecio en el mundo.	1	0	1	0	0	0	0	0	0	0	0
2018-Es-03223	@_lailaareco Jajajajaja terrible, la mejor ei!	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00461	@cecimarti79 Siii va a estar tremendo 👌👌veremos que onda hoy, se sabe a que hora es?	0	1	0	0	1	0	0	0	0	0	0
2018-Es-06775	7. Café oscuro. A la sombra parece negro, pero es café xD (Me doy cuenta de que repetí 5 dos veces, lel)	0	0	0	0	1	0	0	0	0	0	0
2018-Es-06335	Jajajajaja pobre pendeja que se maneje,pedazo de resentida	1	0	0	0	0	0	0	0	0	0	0
2018-Es-00844	#DeColombiaMeGusta la cultura, la alegría y las mujeres.	0	0	0	0	1	0	0	0	0	0	0
2018-Es-05187	Tengo miedo de hacer matrícula	0	0	0	1	0	0	0	0	0	0	0
2018-Es-02005	@SuperIvo7 Estaría entretenida ...	0	0	0	0	1	0	0	0	0	0	0
2018-Es-01877	Mañana juega la albirroja 	0	0	0	0	0	0	0	0	0	0	0
2018-Es-00745	Lo único que me esta saliendo bien este año es engordar 	1	0	0	0	0	0	0	0	1	0	0
2018-Es-03536	y yo que solo iba a dormir un rato (? me acoste a las 7 y recien me levante 	0	0	0	0	0	0	0	0	1	0	0
2018-Es-04874	@valereyes25 Ya me había espantado pense que sólo era mi cel	0	0	0	1	0	0	0	0	0	1	0
2018-Es-06332	@EPN Estás a 1 minuto de llegar a Chiapas, Bueno a menos.. a 5.  Ay Peñitaaaaa 	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00575	La verdad que terrible noche, la pase genial con mis frazadas, la almohada y la cama	0	0	0	0	1	0	0	0	0	0	0
2018-Es-03388	Quiero ir a lo del negro pero me gana el cansancio	0	0	0	0	0	0	0	1	1	0	0
2018-Es-03532	OMG! Mi perro estaba dormido y se tiró un pedo super fuerte y de se despertó asustado y salió corriendo 😂😂😂😂😂😂	0	0	0	0	1	0	0	0	0	1	0
2018-Es-02301	No puedo creer que me haya animado a mandar un mail para audicionar!! Oh por dios 😱	0	1	0	0	0	0	0	0	0	0	0
2018-Es-01012	El único peligro de tener una #hotwife que terminarás loco enamorado de ella.	0	0	0	0	0	1	0	0	0	0	0
2018-Es-01410	to2 me responden la hist de ig como si hubiera echo algo grave lloro JSJAJAJ	0	0	0	0	1	0	0	0	1	0	0
2018-Es-01855	Sé que revisas mi perfil así mira esto MI AMOR! #FELIZ #PorelMundo #contigoemtodolado	0	0	0	0	1	1	0	0	0	0	0
2018-Es-00803	@trinitro Con no insultar ni descalificar ya nos podríamos conformar, pero por desgracia hay gente q no es capaz ni de eso	1	0	1	0	0	0	0	0	1	0	0
2018-Es-03939	Aqui viendo la guerra de memes -los guarda-  	0	1	0	0	1	0	1	0	0	0	0
2018-Es-04948	@Semi_Ghoul Joe, yo te insulto y tú me halagas, así da gusto 😌	0	0	0	0	1	0	0	1	0	0	1
2018-Es-02153	O mi verano cambia radical o se convertirá en el verano mas aburrido de la historia	0	0	0	0	0	0	0	1	1	0	0
2018-Es-06571	Sentir como un terrible vacío en el pecho, lo peor💔	0	0	0	0	0	0	0	0	1	0	0
2018-Es-04000	Estoy ansioso de que vuelva para ver como suena con el silens	0	1	0	0	0	0	0	0	0	0	0
2018-Es-01820	@dannabmontoya Jajajaja pues es que me enojo lo que me dijiste, sólo me hablas por el(:	1	0	0	0	1	0	0	0	0	0	0
2018-Es-03290	@Jos3M4rtin3z @maruarias123 no brother, bien criada, sino tendrás un asesino, los que son así lamentablemente hay que dormirlos	1	0	1	0	0	0	0	1	0	0	0
2018-Es-06334	"voy a tratar de no ser tan renegada" claramente mucho no me duró 😤	1	0	0	0	0	0	0	1	0	0	0
2018-Es-03198	@KLibrado ¡Feliz día!	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00444	Ya se enojo el anon :( jajaja	1	0	0	0	1	0	0	0	1	0	0
2018-Es-02820	📻 Estamos en directo en @HoyPorHoy de @La_SER hablando sobre el atropello mortal de un ciclista ayer en Madrid.	0	0	0	0	0	0	0	1	1	0	0
2018-Es-03716	@LaTardeEnCasa Un gusto estar con ustedes	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00004	¿Por qué no cancelan clases en mi escuela? No hice la exposición 	0	1	0	0	0	0	0	0	0	1	0
2018-Es-03658	Que peligroso depender de alguien que no depende de ti	1	0	0	1	0	0	0	1	1	0	0
2018-Es-01529	Acullá, saya, sayo, sayón, vid, atropello, afligir, aflicción, yute, vitud... ^_^	0	0	0	0	1	0	0	0	1	0	0
2018-Es-04546	Una clienta se estaba quejando del clima que sigue haciendo frio en primavera, pero ojo se enojo xq no le daba una bolsa con manija #Irónico	1	1	0	0	0	0	0	0	0	0	0
2018-Es-06223	@infobae Me cambió el día, que tristeza. #sarcasmo	0	0	0	0	0	0	0	1	1	0	0
2018-Es-03147	Por más molesta que este con cuando veo la notificación de que el me escribió  se me pasa el enojo 😩😩😩😍	1	0	0	0	0	0	0	0	0	0	0
2018-Es-04385	@bravedreammer @marcelosopla @zinxsoficial pelotuda jajjajaj 5 años de comu y se comunican con gifs 	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00927	@AjSantBoi modifica urbanismo en montaña S.Ramón para preservar zonas verdes, construyendo pisos. Insulto a la inteligencia. @Carcelen3	1	0	1	0	0	0	0	1	0	0	0
2018-Es-04624	Un día use las cadenitas que me regalaron y La de mí bautismo, me las olvide en el dpto. Hice que me La trajera mí vieja y le robaron. Bien	0	0	0	0	0	0	0	0	1	0	0
2018-Es-02763	@ZampiniAldana AH BUE!!! JAJAJAJA 	0	0	0	0	1	0	0	0	0	0	0
2018-Es-06227	@viviandecanha @thediegomen encontré suéter de conf hoy que arregle mi cuarto y me estaba acordando de todo 😢	0	0	0	0	0	0	0	0	1	0	0
2018-Es-04259	@SolinkaArias Encantado de apoyarlos con @botaspuesta desde Chile 🇨🇱.	0	0	0	0	1	0	1	0	0	0	0
2018-Es-00286	@SrtaWhitman Esto se puede considerar provocación en grado de morrotentativa.	1	0	1	0	0	0	0	0	0	0	0
2018-Es-01198	Tal vez el este super decepcionado, pero yo estoy super orgulloso de mi 😅. Pensé que nunca haría algo así.	0	0	0	0	1	0	0	0	0	0	1
2018-Es-02405	Hace una hora esta x venir a buscarme 	1	1	0	0	0	0	0	0	1	0	0
2018-Es-01157	Me contaron que retomó los estudios, al parecer le va bien y que conoció a un nueva persona. Me pone contenta eso le deseo lo mejor SIEMPRE❤	0	0	0	0	1	0	1	0	0	0	0
2018-Es-04778	Temes mas a lo que no puedes ver que a lo que ves y te hace mas daño.... 	0	0	0	1	0	0	0	0	0	0	0
2018-Es-00871	A veces siento que la soledad es mas agradable!!	0	0	0	0	1	0	0	1	1	0	0
2018-Es-05193	@chelinsarc Lamentablemente estos cadáveres dirigen nuestro país	1	0	0	0	0	0	0	1	1	0	0
2018-Es-04185	por toda una vida junto a la familia que uno elige. los que están siempre, los de verdad. ¡feliz día! 💗	0	0	0	0	1	1	1	0	0	0	0
2018-Es-02113	Ya esta conmigo el vestido, una preocupación menos	0	0	0	0	1	0	1	0	0	0	1
2018-Es-01373	@paspadita Dale, lo vicho! Muchas gracias!! 😊	0	0	0	0	1	0	0	0	0	0	0
2018-Es-04731	El fútbol colombiano sería muy aburrido sin el América y sin Millitos  😂😂😂😂😂😂😂😂😂😂😂😂😂😂	0	0	0	0	1	0	0	1	0	0	0
2018-Es-01971	@elrubiusft5sos @HouseofCards07 Chingos de dinero y de suerte que tengo ;-;	0	0	0	0	1	0	0	0	0	0	0
2018-Es-01945	@Abran_Dalmr @Gustavo_Soagui @Annett83236709 @SkyAlertMx Si muchas gracias 	0	0	0	0	1	0	0	0	0	0	0
2018-Es-01987	@SEONGCTRL ena ena hmm ena 😄	0	0	0	0	0	0	0	0	0	0	0
2018-Es-03959	@iivansalazar Todos los dias te pisan los pies 	1	0	0	0	0	0	0	1	0	0	0
2018-Es-00584	Ojalá hubiese sido algo mas grave, así tal vez se haya preocupado por mi.	0	0	0	0	0	0	0	1	1	0	0
2018-Es-03915	Ya estos hps me tienen harto la verdad.😠	1	0	0	0	0	0	0	0	0	0	0
2018-Es-03633	Me reclamó nada. A veces yo extremaba mis ausencias, mis retrasos, mi mal humor, para provocar una aclaración. #ccdBot	1	0	0	0	0	0	0	1	1	0	0
2018-Es-02799	La primita d mi novio asustada pq tiene un moretón y piensa q se le salió un hueso d la costilla 😂😂 me la como a bss	0	0	0	0	1	1	0	0	0	0	0
2018-Es-03858	Mi prima está internada con parto inducido,  Ambar apúrate que tu madrina no da más y quiere conocerte😍😍😍 estoy ansiosa les juro jajaja	0	1	0	0	1	0	0	0	0	0	0
2018-Es-04853	chicas no saben lo cuanto q estoy ansiosa para sábado es algo q no puedo explicar	0	1	0	1	1	0	1	0	0	0	0
2018-Es-04210	Quien tiene un amigo, tiene dos almas... Feliz día !	0	0	0	0	1	0	0	0	0	0	0
2018-Es-02852	maldita pesadilla de mierda	1	0	0	1	0	0	0	0	0	0	0
2018-Es-05459	Pero nose si el se enojo o yo	1	0	0	0	0	0	0	0	0	0	0
2018-Es-01190	Hoy un paciente en ciru no paraba de decirme que me iba a abrazar toda 🙄 porque no tenía mas dolor. 	0	0	0	0	1	0	0	0	0	0	0
2018-Es-06841	@futpicante La expresión es divertida, soez claro pero nunca homofóbica. Considero una agresión a nuestra cultura el prohibirnos expresarnos	1	0	1	0	0	0	0	0	0	0	1
2018-Es-05534	Estoy muy enfadada con el mundo y con la manera en que despreciáis la relaciones humanas.	1	0	0	0	0	0	0	0	0	0	0
2018-Es-00158	@Muzskatolista Eso de "sin ofender" sobra en Twitter	1	0	0	0	0	0	0	0	0	0	0
2018-Es-00482	Este año estamos + alejadas pero sabes q seguís contando conmigo p todo, a pesar de todo lo q pasa quiero q sepas q t quiero y valoro 1000	0	0	0	0	0	1	1	0	0	0	0
2018-Es-06587	Desesperación nivel: media hora con hipo. ¡Para YA!	1	0	0	0	0	0	0	0	0	0	0
2018-Es-01905	Tía meli @meliromeo214 veni a dormir a tu sobrino que no se quiere dormir 	0	1	0	0	0	0	0	0	0	0	0
2018-Es-05267	@_InakiLopez_ La proxima dira que los andaluces somos del Grapo minimo, de est gente que te espera que no paran de ofender... ¿?	1	0	1	0	0	0	0	0	0	0	0
2018-Es-02359	Veo mis notas en la U y por primera vez me siento orgulloso, increible	0	0	0	0	1	0	1	0	0	0	1
2018-Es-00060	@AndresParcerito Y yo de la limonada de limón 	0	0	0	0	0	0	0	0	0	0	0
2018-Es-05491	Me acaba de decir mi hermana que si me ve llorando una vez más, va a romper mi disco favorito para que llore con razón 	0	0	0	0	0	0	0	0	1	0	0
2018-Es-00606	Digo yo no, no se puede sacarse sangre tipo 9:30? NO A LAS 8:30 😤😤	1	0	0	0	0	0	0	0	0	0	0
2018-Es-00432	osea da las putas gracias que no has estado deprimido hundido en la mierda en vez de llamar a alguien cobarde	1	0	0	0	0	0	0	0	0	0	0
2018-Es-00550	Trago amargo, yo cada vez que veo videos de ese partido siento un vacío en el estomago feísimo	1	0	0	0	0	0	0	0	1	0	0
2018-Es-00573	Tremendo sueño tenngo	0	0	0	0	0	0	0	1	0	0	0
2018-Es-02723	Amo que @Apple haya hecho una actualización para poner lento mi iphone. Lo amo de verdad. #Sarcasmo 😑	1	0	1	0	0	0	0	0	0	0	0
2018-Es-00092	[27/8 23:04] wawitaaa: Vez q no t da boluda [27/8 23:04] wawitaaa: Mañana voy a hablar seriamente con vos  	1	0	0	0	0	0	0	0	0	0	0
2018-Es-04959	"Mi abuelo es un peligro" en HBO2!! De nada.	0	0	0	0	1	0	0	0	0	0	0
2018-Es-02414	@edioaraque Otro héroe que se marcha, triste 🙁	0	0	0	0	0	0	0	0	1	0	0
2018-Es-01941	Mañana empiezo la dieta porque quiero bajar un kilo, no menos, unos 5 	0	0	0	0	0	0	1	0	0	0	1
